"bin_uri","classification","sampleId","sequences"
"BOLD:ADH4497","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Polyhymno;s__Polyhymno sp. 1SL","BIOLOT#39876",30
"BOLD:ADH4497","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Polyhymno;s__Polyhymno sp. 1SL","BIOLOT#39878",45
"BOLD:ADH4497","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Polyhymno;s__Polyhymno sp. 1SL","BIOLOT#39883",1
"BOLD:ADH4497","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Polyhymno;s__Polyhymno sp. 1SL","BLANKDNA_CTRL",2
"BOLD:ADH4857","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__","BIOLOT#39870",1
"BOLD:ADH5848","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Limoniidae;g__;s__","BIOLOT#39867",16
"BOLD:ADH5848","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Limoniidae;g__;s__","BIOLOT#39871",19
"BOLD:ADH5848","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Limoniidae;g__;s__","BIOLOT#39873",7
"BOLD:ADH5848","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Limoniidae;g__;s__","BIOLOT#39875",2
"BOLD:ADH5848","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Limoniidae;g__;s__","BIOLOT#39877",52
"BOLD:ADH6864","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Anthribidae;g__;s__","BIOLOT#39864",1
"BOLD:ADH6864","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Anthribidae;g__;s__","BIOLOT#39865",3
"BOLD:ADH6864","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Anthribidae;g__;s__","BIOLOT#39866",760
"BOLD:ADH6864","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Anthribidae;g__;s__","BIOLOT#39868",2
"BOLD:ADH6864","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Anthribidae;g__;s__","BIOLOT#39869",1
"BOLD:ADH6864","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Anthribidae;g__;s__","BIOLOT#39870",3
"BOLD:ADH6864","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Anthribidae;g__;s__","BIOLOT#39871",326
"BOLD:ADH6864","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Anthribidae;g__;s__","BIOLOT#39872",2
"BOLD:ADH6864","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Anthribidae;g__;s__","BIOLOT#39875",1
"BOLD:ADH6864","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Anthribidae;g__;s__","BIOLOT#39876",1
"BOLD:ADH6864","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Anthribidae;g__;s__","BIOLOT#39879",3
"BOLD:ADH6864","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Anthribidae;g__;s__","BIOLOT#39880",1
"BOLD:ADH6864","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Anthribidae;g__;s__","BIOLOT#39881",2
"BOLD:ADH6864","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Anthribidae;g__;s__","BIOLOT#39882",2
"BOLD:ADH6864","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Anthribidae;g__;s__","BIOLOT#39883",1
"BOLD:ADH6864","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Anthribidae;g__;s__","BLANKDNA_CTRL",1
"BOLD:ADH6864","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Anthribidae;g__;s__","BLANKPCR_CTRL",1
"BOLD:ADH8114","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Saturniidae;g__Copaxa;s__Copaxa decrescensADH8114","BIOLOT#39864",3
"BOLD:ADH8114","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Saturniidae;g__Copaxa;s__Copaxa decrescensADH8114","BIOLOT#39865",1
"BOLD:ADH8114","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Saturniidae;g__Copaxa;s__Copaxa decrescensADH8114","BIOLOT#39866",3
"BOLD:ADH8114","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Saturniidae;g__Copaxa;s__Copaxa decrescensADH8114","BIOLOT#39868",2
"BOLD:ADH8114","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Saturniidae;g__Copaxa;s__Copaxa decrescensADH8114","BIOLOT#39870",1
"BOLD:ADH8114","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Saturniidae;g__Copaxa;s__Copaxa decrescensADH8114","BIOLOT#39872",157
"BOLD:ADH8114","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Saturniidae;g__Copaxa;s__Copaxa decrescensADH8114","BIOLOT#39873",75
"BOLD:ADH8114","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Saturniidae;g__Copaxa;s__Copaxa decrescensADH8114","BIOLOT#39877",384
"BOLD:ADH8114","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Saturniidae;g__Copaxa;s__Copaxa decrescensADH8114","BIOLOT#39879",1
"BOLD:ADH8114","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Saturniidae;g__Copaxa;s__Copaxa decrescensADH8114","BIOLOT#39880",1
"BOLD:ADH8114","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Saturniidae;g__Copaxa;s__Copaxa decrescensADH8114","BIOLOT#39882",1
"BOLD:ADH8114","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Saturniidae;g__Copaxa;s__Copaxa decrescensADH8114","BIOLOT#39883",1
"BOLD:ADH8114","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Saturniidae;g__Copaxa;s__Copaxa decrescensADH8114","BLANKPCR_CTRL",1
"BOLD:ADI0632","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__","BIOLOT#39868",1
"BOLD:ADI0976","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__unclassified Lepidoptera, Saturniidae;g__Copaxa, lepJanzen01;s__Copaxa troetschi, lepJanzen01 Janzen01","BIOLOT#39873",6
"BOLD:ADI5892","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Psychodidae;g__;s__","BIOLOT#39877",2
"BOLD:ADI8576","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Lycaenidae;g__Thepytus, Beatheclus;s__Beatheclus beatrizae, Thepytus beatrizae","BIOLOT#39868",1
"BOLD:ADI9079","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Porpodryas;s__","BIOLOT#39866",5
"BOLD:ADJ0123","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Sciaridae;g__;s__","BIOLOT#39864",1
"BOLD:ADJ1949","k__Animalia;p__Arthropoda;c__Insecta;o__Diptera;f__Cecidomyiidae;g__;s__","BIOLOT#39883",1
"BOLD:ADJ2980","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39865",4
"BOLD:ADJ2980","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39867",1
"BOLD:ADJ2980","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39868",126
"BOLD:ADJ2980","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39869",1
"BOLD:ADJ2980","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39870",1
"BOLD:ADJ2980","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39871",7
"BOLD:ADJ2980","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39873",4
"BOLD:ADJ2980","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39874",557
"BOLD:ADJ2980","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39875",1
"BOLD:ADJ2980","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39876",2
"BOLD:ADJ2980","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39878",11
"BOLD:ADJ2980","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39879",2
"BOLD:ADJ2980","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39880",1
"BOLD:ADJ2980","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39883",3
"BOLD:ADJ2980","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BLANKDNA_CTRL",1
"BOLD:ADJ2980","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BLANKPCR_CTRL",3
"BOLD:ADJ3572","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39864",4
"BOLD:ADJ3572","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39866",3
"BOLD:ADJ3572","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39867",3
"BOLD:ADJ3572","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39868",5
"BOLD:ADJ3572","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39869",2
"BOLD:ADJ3572","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39870",3
"BOLD:ADJ3572","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39871",4
"BOLD:ADJ3572","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39872",1253
"BOLD:ADJ3572","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39873",175
"BOLD:ADJ3572","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39875",2
"BOLD:ADJ3572","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39876",3
"BOLD:ADJ3572","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39877",3
"BOLD:ADJ3572","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39878",2
"BOLD:ADJ3572","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39879",2
"BOLD:ADJ3572","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39880",2
"BOLD:ADJ3572","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39881",2
"BOLD:ADJ3572","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39882",352
"BOLD:ADJ3572","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BIOLOT#39883",2
"BOLD:ADJ3572","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__Gelechiidae;g__Oestomorpha;s__","BLANKPCR_CTRL",3
"BOLD:ADJ6075","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus bispinatus","BIOLOT#39876",2
"BOLD:ADJ6116","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39866",63
"BOLD:ADJ6116","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39867",17
"BOLD:ADJ6116","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39868",17
"BOLD:ADJ6116","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39869",1
"BOLD:ADJ6116","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39871",21
"BOLD:ADJ6116","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39872",26
"BOLD:ADJ6116","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39873",6
"BOLD:ADJ6116","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39877",16
"BOLD:ADJ6116","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39878",16
"BOLD:ADJ6116","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39879",3
"BOLD:ADJ7775","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;g__Odontomachus;s__Odontomachus erythrocephalus","BIOLOT#39864",2
"BOLD:ADJ7775","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;g__Odontomachus;s__Odontomachus erythrocephalus","BIOLOT#39866",1
"BOLD:ADJ7775","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;g__Odontomachus;s__Odontomachus erythrocephalus","BIOLOT#39867",1
"BOLD:ADJ7775","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;g__Odontomachus;s__Odontomachus erythrocephalus","BIOLOT#39868",1
"BOLD:ADJ7775","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;g__Odontomachus;s__Odontomachus erythrocephalus","BIOLOT#39869",1
"BOLD:ADJ7775","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;g__Odontomachus;s__Odontomachus erythrocephalus","BIOLOT#39874",7
"BOLD:ADJ7775","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;g__Odontomachus;s__Odontomachus erythrocephalus","BIOLOT#39875",2
"BOLD:ADJ7775","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;g__Odontomachus;s__Odontomachus erythrocephalus","BIOLOT#39876",3
"BOLD:ADJ7775","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;g__Odontomachus;s__Odontomachus erythrocephalus","BIOLOT#39877",2
"BOLD:ADJ7775","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;g__Odontomachus;s__Odontomachus erythrocephalus","BIOLOT#39879",3
"BOLD:ADJ7775","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;g__Odontomachus;s__Odontomachus erythrocephalus","BIOLOT#39882",1
"BOLD:ADK0518","k__Animalia;p__Arthropoda;c__Insecta;o__Trichoptera;f__Philopotamidae;g__Chimarra, Dolophilodes;s__Dolophilodes sp. gmycC39, Chimarra persimilis","BIOLOT#39868",76
"BOLD:ADK0518","k__Animalia;p__Arthropoda;c__Insecta;o__Trichoptera;f__Philopotamidae;g__Chimarra, Dolophilodes;s__Dolophilodes sp. gmycC39, Chimarra persimilis","BLANKPCR_CTRL",1
"BOLD:ADK1228","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Laemophloeidae;g__Rhinophloeus;s__Rhinophloeus sp. BYU CO851","BIOLOT#39874",3
"BOLD:ADK1228","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Laemophloeidae;g__Rhinophloeus;s__Rhinophloeus sp. BYU CO851","BIOLOT#39880",1
"BOLD:ADK2014","k__Animalia;p__Arthropoda;c__Insecta;o__Lepidoptera;f__;g__;s__","BIOLOT#39867",1
"BOLD:ADK3219","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis","BIOLOT#39877",5
"BOLD:ADK3219","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis","BIOLOT#39880",1
"BOLD:ADK3219","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis","BIOLOT#39882",12
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BIOLOT#39864",2
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BIOLOT#39865",33
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BIOLOT#39866",102
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BIOLOT#39867",32
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BIOLOT#39868",41
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BIOLOT#39869",24
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BIOLOT#39870",79
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BIOLOT#39871",13
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BIOLOT#39872",66
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BIOLOT#39873",66
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BIOLOT#39874",16
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BIOLOT#39875",127
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BIOLOT#39876",115
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BIOLOT#39877",83
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BIOLOT#39878",13
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BIOLOT#39879",25
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BIOLOT#39880",33
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BIOLOT#39881",76
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BIOLOT#39882",25
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BIOLOT#39883",67
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BLANKDNA_CTRL",1
"BOLD:ADK3220","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus affinis, Xyleborus sp. 2 JG-2016","BLANKPCR_CTRL",3
"BOLD:ADK6468","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;g__;s__","BIOLOT#39866",1
"BOLD:ADK6468","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;g__;s__","BIOLOT#39871",89
"BOLD:ADK6468","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Braconidae;g__;s__","BIOLOT#39874",2
"BOLD:ADK6600","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;g__Hypoponera;s__Hypoponera ADK6600","BIOLOT#39869",3
"BOLD:ADK6600","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;g__Hypoponera;s__Hypoponera ADK6600","BIOLOT#39870",3
"BOLD:ADK6600","k__Animalia;p__Arthropoda;c__Insecta;o__Hymenoptera;f__Formicidae;g__Hypoponera;s__Hypoponera ADK6600","BIOLOT#39874",1
"BOLD:ADK8172","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39864",3
"BOLD:ADK8172","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39865",4
"BOLD:ADK8172","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39866",3
"BOLD:ADK8172","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39867",9
"BOLD:ADK8172","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39868",6
"BOLD:ADK8172","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39870",4
"BOLD:ADK8172","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39871",5
"BOLD:ADK8172","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39872",47
"BOLD:ADK8172","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39874",7
"BOLD:ADK8172","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39875",1
"BOLD:ADK8172","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39876",57
"BOLD:ADK8172","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39878",3
"BOLD:ADK8172","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39881",2
"BOLD:ADK8172","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39882",1
"BOLD:ADK8172","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39883",7
"BOLD:ADK8174","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39864",2
"BOLD:ADK8174","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39867",7
"BOLD:ADK8174","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39868",2
"BOLD:ADK8174","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39871",7
"BOLD:ADK8174","k__Animalia;p__Arthropoda;c__Insecta;o__Coleoptera;f__Curculionidae;g__Xyleborus;s__Xyleborus ferrugineus","BIOLOT#39873",7
